1159,16,26.5863
1159,2,27.0877
1161,8,24
1161,82,26.0027
1162,14,30
1162,14,33.2521
1162,29,33.6712
1162,29,34.337
1165,24,24
1165,21,25.2438
1165,21,26.4986
1165,21,27.1644
1166,14,25
1166,9,27.0027
1166,9,28.0027
1166,9,31.0877
1166,9,33.2548
1166,40,37.0904
1167,26,25
1167,56,27.2493
1169,55,26
1169,17,26.3315
1173,9,30
1173,16,34.4192
1181,24,30
1181,33,32.1671
1182,6,29
1182,17,32.7507
1184,33,25
1184,7,27.4192
1184,7,28.4986
1186,6,25
1186,17,26.0849
1188,56,26
1188,56,26.8301
1188,44,30.7507
1189,77,29
1189,13,29.4959
1189,19,35.8356
1190,56,26
1190,77,30.0027
1190,62,31.7507
1191,27,25
1191,7,26.2493
1191,14,29.8356
1191,81,31.9205
1195,55,30
1195,81,37.5014
1195,81,40.0082
1198,21,24
1198,14,25.1644
1201,24,24
1201,19,37.8411
1202,28,30
1202,34,30.4192
1202,73,31.4192
1202,42,35.1699
1205,24,26
1205,24,28.0027
1205,6,29.0849
1205,33,33.1726
1205,31,37.0082
1205,17,38.1753
1207,56,31
1207,24,31.5863
1207,24,32.0822
1207,24,35.0849
1207,24,37.0849
1207,24,38.7534
1207,24,41.2575
1213,19,30
1213,36,30.337
1213,19,31.337
1215,33,30
1215,33,33.4986
1215,14,36.0849
1217,49,25
1217,7,29.0849
1218,6,26
1218,19,29.3342
1221,33,31
1221,33,33.589
1221,33,36.0055
1221,33,37.8438
1221,33,39.6767
1221,33,42.2603
1221,19,46.1781
1223,24,26
1223,24,28.0877
1223,33,29.7562
1224,33,25
1224,11,29.674
1226,28,29
1226,28,39.1753
1226,65,40.8466
1226,7,41.7616
1227,7,28
1227,4,31.8356
1232,50,28
1232,19,28.9178
1234,24,25
1234,33,29.8356
1234,6,34.8384
1240,6,22
1240,6,24.9151
1240,33,26.0877
1240,41,26.4219
1241,56,25
1241,44,29.0849
1241,58,32.2548
1243,6,30
1243,19,30.8329
1246,77,25
1246,77,26
1246,65,26.7479
1246,65,27.337
1246,65,29.5836
1246,65,30.5014
1249,19,31
1249,49,32.0027
1250,34,29
1250,17,29.8329
1250,17,30.5014
1252,54,22
1252,44,26.4219
1254,33,29
1254,19,30.0849
1254,17,31.337
1256,18,26
1256,52,27.7507
1256,52,28.7507
1256,52,30.0027
1257,35,31
1257,74,32.0849
1257,74,32.5041
1257,17,34.0027
1262,24,24
1262,16,25.7479
1263,44,24
1263,51,30.5096
1263,44,31.5096
1263,44,36.6795
1264,6,30
1264,77,34.0877
1265,35,31
1265,18,32.1671
1265,33,39.1726
1265,19,40.5918
1265,46,43.0082
1268,44,31
1268,77,33.5014
1268,77,38.1753
1268,77,43.4219
1271,74,30
1271,77,33.8356
1271,31,37.8384
1271,31,40.4247
1273,24,26
1273,56,27
1277,36,22
1277,28,23.4164
1277,45,31.5041
1277,45,35.6767
1277,33,37.926
1278,19,31
1278,81,32
1278,77,32.9151
1278,5,34
1280,38,24
1280,62,24.9178
1280,62,25.2493
1281,33,24
1281,17,24.5808
1282,24,29
1282,33,35.1699
1282,33,37.5096
1284,30,31
1284,77,35.0877
1285,33,29
1285,33,29.8301
1285,33,31.3342
1285,33,33.4219
1285,33,34.0027
1285,6,37.5014
1285,69,39.1726
1286,8,28
1286,24,34.337
1287,63,24
1287,19,30.0877
1289,24,29
1289,24,32.0027
1289,25,34.0055
1289,25,38.5041
1290,77,29
1290,40,33.4219
1300,33,30
1300,7,35.2521
1300,45,37.5014
1302,34,31
1302,19,43.8384
1303,33,22
1303,19,23.0027
1303,33,24.0027
1304,77,22
1304,77,24.0027
1304,77,29.0055
1304,17,31.0904
1305,6,28
1305,6,32.0027
1305,6,32.3397
1305,6,35.3425
1305,65,37.0055
1308,75,30
1308,40,34.0027
1308,40,37.3397
1309,6,22
1309,33,23.2521
1309,17,28.2548
1310,18,30
1310,65,31.4192
1310,78,32.2521
1314,44,22
1314,13,24.0877
1315,21,25
1315,7,26.3342
1316,6,24
1316,19,24.7507
1319,11,31
1319,17,34.5041
1321,6,22
1321,17,23.2493
1322,56,29
1322,28,30.3315
1322,28,30.8329
1322,16,35.0027
1322,28,38.337
1324,43,30
1324,77,36.3397
1324,31,39.0055
1325,8,25
1325,33,28.0027
1326,35,31
1326,11,31.7479
1326,11,33.7479
1328,33,30
1328,65,32.3342
1328,52,33.6685
1330,6,26
1330,6,26.7562
1330,77,28
1330,7,29.0849
1331,33,26
1331,33,28.2521
1331,33,30.4219
1331,33,32.4219
1331,33,34.7534
1331,6,35.5918
1331,6,37.0082
1331,6,38.5096
1335,81,22
1335,58,22.0849
1335,14,22.9205
1336,19,26
1336,51,27.6685
1337,60,22
1337,43,23.0849
1337,16,23.4986
1337,43,23.7507
1338,18,30
1338,6,34.4219
1339,77,22
1339,33,23.6712
1340,81,24
1340,81,25.3342
1340,81,26.3342
1340,81,28.6685
1340,81,31.1753
1340,45,32.6712
1340,45,34.2548
1341,6,31
1341,17,32.337
1341,6,33.0877
1341,31,34.4219
1343,33,25
1343,33,28.0027
1343,33,29.4219
1343,33,32.3397
1343,33,34.4247
1343,33,35.9233
1343,33,39.2603
1343,6,40.263
1343,6,41.5973
1343,31,42.5973
1344,6,28
1344,16,29.0849
1345,33,31
1345,33,38.0055
1345,33,41.0904
1345,17,43.674
1347,33,22
1347,24,23.0849
1347,24,28.7562
1347,75,29.8384
1348,56,24
1348,19,32.9205
1351,33,24
1351,77,25.1671
1354,77,30
1354,77,31.9151
1354,77,33
1354,41,35.5836
1354,41,38.5014
1355,6,22
1355,17,25.4219
1355,46,27.4219
1356,24,26
1356,11,29.5918
1356,2,30.7562
1357,21,29
1357,44,32.4219
1357,24,34.7562
1357,30,36.2575
1360,24,30
1360,44,35.1753
1361,77,25
1361,65,26.4986
1363,33,24
1363,33,24.7507
1363,33,26.1699
1363,33,26.7507
1363,33,30.0027
1363,31,31.2548
1363,31,34.1753
1366,6,28
1366,31,33.1699
1373,28,22
1373,38,23.7562
1376,28,26
1376,49,26.7562
1376,28,27.337
1377,33,28
1377,50,30.2548
1377,19,32.5918
1379,33,22
1379,33,23.4959
1379,33,24.3342
1379,69,24.9151
1383,33,29
1383,11,32.1699
1385,44,30
1385,33,31.3315
1385,33,33.5836
1385,33,38.0904
1388,66,22
1388,66,23
1388,67,23.3342
1388,67,24.5863
1388,37,29.5918
1388,19,32.5918
1390,13,22
1390,24,24.0877
1391,63,25
1391,14,25.6658
1392,6,24
1392,17,24.5863
1392,65,25.3342
1392,46,26.2521
1394,33,22
1394,17,27.7534
1395,44,25
1395,33,32.1726
1395,44,38.6822
1398,70,30
1398,28,35.2521
1404,24,28
1404,24,29.2521
1404,11,32.5836
1408,62,26
1408,6,27.8384
1409,70,28
1409,33,33.7534
1409,33,37.9233
1409,33,38.589
1409,33,40.0082
1410,47,25
1410,6,30.0027
1410,6,31.0027
1410,6,34.0877
1411,38,24
1411,17,24.6712
1411,31,25
1411,19,25.337
1411,65,26
1411,19,26.5041
1411,19,27.5863
1412,28,28
1412,28,31.0849
1412,75,34.1726
1412,75,37.0055
1412,75,38.3425
1415,33,26
1415,6,34.1726
1416,24,28
1416,14,28.5863
1416,14,29.0822
1416,6,31.9178
1416,6,32.7507
1419,75,25
1419,17,26.5014
1421,44,24
1421,33,26.5068
1421,33,31.0055
1422,21,22
1422,75,23.5808
1423,13,24
1423,19,24.3288
1423,13,24.6658
1423,13,25.3315
1424,24,28
1424,16,32.3397
1424,5,33.4219
1426,6,24
1426,19,24.8356
1427,28,26
1427,55,28.6658
1427,33,30.3315
1429,44,31
1429,44,32
1429,77,42.8411
1430,51,30
1430,21,30.0849
1434,70,31
1434,19,32
1434,19,33.4986
1435,18,30
1435,19,34.8356
1441,6,24
1441,33,25.2521
1441,6,31.5014
1441,6,33.6712
1443,66,25
1443,28,29.0027
1444,42,30
1444,56,31.3342
1448,33,22
1448,19,35.2603
1449,13,30
1449,19,35.0027
1460,44,29
1460,58,31.7479
1462,38,25
1462,38,26
1462,49,27.0849
1463,75,26
1463,36,26.8329
1464,33,22
1464,6,24.8329
1464,77,26.2493
1466,3,30
1466,11,32.3342
1467,70,25
1467,31,26.3342
1467,55,28.0849
1468,16,31
1468,28,35.0027
1470,17,25
1470,19,26.2548
1472,77,26
1472,33,27.8329
1476,33,30
1476,5,38.8384
1484,23,26
1484,62,26.9151
1485,28,28
1485,62,29.1671
1485,62,29.9151
1486,44,29
1486,59,31.2493
1489,5,25
1489,63,26.0849
1491,9,30
1491,19,30.7479
1492,71,31
1492,77,32.7507
1492,13,33.0027
1493,27,30
1493,27,30.411
1493,43,32.9178
1494,43,31
1494,6,31.3342
1494,43,32
1495,24,29
1495,16,32.7507
1495,16,34.337
1501,58,29
1501,24,32.4219
1501,44,34.674
1502,44,31
1502,6,32.1699
1508,7,30
1508,51,30.7479
1508,24,31.0795
1508,41,37.2493
1509,28,24
1509,24,24.8329
1510,6,30
1510,19,32.1726
1511,58,31
1511,16,31.5808
1512,40,26
1512,13,26.2521
1513,13,31
1513,17,36.2548
1514,67,28
1514,33,30
1514,33,30.6712
1515,49,29
1515,33,31.2548
1515,77,35.9205
1516,51,29
1516,6,30.5836
1516,19,31.7507
1517,24,31
1517,24,36.5836
1517,24,38.0055
1517,25,43.5041
1517,24,47.011
1520,18,29
1520,14,30.9178
1520,69,32.2548
1521,72,29
1521,23,30.6658
1521,78,32.8356
1522,63,25
1522,65,28.8356
1528,33,30
1528,75,31.337
1528,45,33.0027
1530,27,22
1530,24,24.0849
1530,24,27.7534
1530,24,28.1726
1530,24,29.7534
1530,24,30.3397
1532,44,26
1532,6,29.4192
1534,10,30
1534,10,31.9178
1534,44,34.5014
1538,29,30
1538,44,31
1539,24,28
1539,44,34.0849
1540,49,31
1540,17,32.2493
1540,17,32.7534
1542,70,29
1542,33,33.0877
1542,33,34.5068
1542,20,37.3397
1544,14,22
1544,77,24.4219
1545,45,29
1545,20,30.0849
1546,55,28
1546,31,29.5808
1546,31,31.0822
1546,31,32.4986
1546,31,33.0849
1547,11,25
1547,22,25.4959
1547,30,27.1671
1548,77,22
1548,31,23.6712
1548,19,26.0027
1548,19,28.9205
1549,42,31
1549,65,32.0027
1549,19,35.0849
1554,24,24
1554,19,26.2466
1555,55,22
1555,24,23
1557,28,28
1557,19,29.5808
1557,77,30.8356
1558,33,26
1558,33,36.0082
1558,33,43.9288
1558,6,46.3452
1559,24,28
1559,13,33.5014
1559,17,34.5863
1560,81,31
1560,11,32
1561,33,22
1561,19,22.2521
1561,19,22.6712
1562,47,22
1562,19,23.8356
1562,19,29.0904
1565,21,24
1565,24,24.5808
1567,62,29
1567,79,30.411
1569,33,25
1569,6,29.0027
1569,44,30.2548
1570,56,22
1570,56,24
1570,56,28.0027
1570,56,30.0055
1570,16,32.0055
1570,16,35.0082
1570,75,36.0082
1570,16,38.011
1570,58,39.011
1571,12,28
1571,51,31.1644
1571,51,36.0055
1571,51,38.5041
1572,77,26
1572,7,28.2466
1573,70,29
1573,31,31.0027
1573,31,32.9178
1573,31,33.8356
1575,45,29
1575,81,30.0822
1575,6,31.2521
1578,55,31
1578,55,31.4137
1578,17,32.4164
1581,24,28
1581,28,30.1699
1581,19,37.2575
1581,77,40.4274
1581,17,41.3452
1582,33,22
1582,33,25.0027
1582,33,26.0027
1582,17,30.8411
1582,17,34.0904
1584,40,26
1584,40,26.5808
1584,67,27.6658
1584,19,29.0849
1586,31,25
1586,33,26.2521
1586,31,26.8329
1587,21,29
1587,33,33.337
1587,51,35.7562
1587,52,38.1726
1590,73,24
1590,33,26.9178
1594,6,24
1594,45,25
1594,45,26.6712
1594,19,26.7507
1597,6,24
1597,69,24.5863
1598,44,24
1598,17,25.7479
1598,17,29.0849
1599,12,26
1599,51,28.0027
1601,33,22
1601,11,22.6658
1601,19,24.5014
1609,28,29
1609,16,31
1609,28,34.3397
1609,33,38.5096
1610,33,28
1610,31,29.9178
1611,58,31
1611,44,32.3342
1611,81,35.2548
1613,36,28
1613,10,34.1699
1613,44,35.9205
1615,77,24
1615,77,29.1644
1615,33,30.5014
1615,77,31.9205
1615,77,34.2548
1617,33,24
1617,48,26.8329
1617,33,28.0877
1618,21,31
1618,24,33.0822
1618,24,34.1671
1618,24,35.7507
1618,51,39.1726
1618,51,40.5863
1618,24,41.0877
1619,24,30
1619,25,37.5041
1619,25,39.4247
1619,24,42.5096
1619,25,43.1753
1619,25,45.0904
1619,25,46.8493
1619,24,48.926
1620,44,26
1620,33,29.5918
1620,44,32.3425
1620,33,34.0904
1620,33,36.8411
1620,33,37.926
1622,44,24
1622,33,24.1671
1623,33,26
1623,33,29.4219
1623,33,32.5096
1623,44,35.0082
1625,19,26
1625,82,27.1699
1625,77,29.3397
1625,65,31.2575
1628,14,22
1628,55,23
1632,33,30
1632,17,33.337
1634,24,22
1634,19,25
1637,21,31
1637,21,32.0822
1637,21,34.0027
1637,21,35.0849
1637,42,35.8411
1639,77,31
1639,33,32
1640,77,22
1640,69,24.4192
1642,44,22
1642,59,25.8356
1642,59,29.0055
1642,59,32.674
1643,44,26
1643,8,29.7507
1644,29,31
1644,6,34.4986
1644,6,35.3315
1644,44,37.4986
1646,72,28
1646,19,32.5863
1648,24,31
1648,24,35.0027
1648,24,38.0055
1648,22,38.5096
1649,33,28
1649,33,34.5863
1649,33,36.0822
1649,33,38.4192
1649,6,41.0082
1652,33,25
1652,33,28.0027
1652,6,29.8411
1653,10,30
1653,10,32.1699
1653,44,34.9233
1654,6,26
1654,6,27
1654,6,28.3342
1654,6,31.8356
1654,6,33.4247
1654,6,34.3397
1654,17,36.3397
1659,16,29
1659,40,30.1644
1661,6,24
1661,17,25.4192
1662,58,22
1662,29,30.0055
1662,44,31.0055
1664,28,22
1664,28,24
1664,33,25.5041
1664,19,28.2521
1668,33,28
1668,5,35.7534
1669,19,29
1669,77,35.589
1669,65,38.2575
1669,65,39.7534
1670,55,26
1670,19,32.2521
1672,33,29
1672,77,33.0027
1674,33,24
1674,6,25.4137
1674,6,29.2548
1676,21,22
1676,31,30.3342
1676,31,31.5863
1676,31,34.1699
1676,17,36.337
1677,26,24
1677,24,28.337
1681,33,24
1681,38,25.1671
1685,34,29
1685,17,31.2521
1688,44,31
1688,24,32.4959
1688,51,34.4986
1688,51,36.0027
1691,22,26
1691,24,29.0849
1692,37,22
1692,37,22.4137
1692,38,24.8356
1693,39,29
1693,1,30
1694,24,24
1694,24,26.9205
1694,19,30.0055
1694,19,33.4274
1697,6,28
1697,77,28.5863
1697,17,29.1671
1697,46,30.3342
1698,53,28
1698,16,28.5041
1702,73,25
1702,33,28.5836
1704,22,29
1704,77,30.5041
1706,75,25
1706,16,25.6712
1706,75,26.1671
1706,75,27.1671
1706,19,27.6712
1708,75,28
1708,17,29.0822
1713,26,26
1713,24,26.5041
1713,24,36.8411
1719,81,22
1719,81,24.5014
1719,81,25.6712
1719,31,26.8356
1719,31,29.337
1720,33,24
1720,11,24.7534
1721,77,29
1721,33,30.0877
1721,31,31.0877
1721,17,32.0027
1721,17,33.0877
1721,19,35.1726
1722,58,26
1722,58,28.411
1722,16,28.8301
1727,33,24
1727,33,25.1699
1727,33,25.7507
1727,33,26.2548
1727,19,27.4219
1728,24,22
1728,6,23
1728,6,23.6712
1729,81,26
1729,49,27.5863
1729,81,31.674
1729,81,33.674
1730,6,25
1730,33,28.7562
1733,56,29
1733,28,30.4959
1733,16,35.5836
1734,18,22
1734,19,25.4192
1734,66,26.0027
1735,33,22
1735,77,26.1644
1735,50,28.0027
1735,19,30.5014
1738,73,30
1738,14,30.7479
1738,52,33.7507
1738,52,34.5836
1738,69,37.4219
1739,13,29
1739,19,30.5041
1739,41,31.337
1740,58,26
1740,38,27
1740,49,28
1741,49,31
1741,19,34.2548
1742,70,28
1742,33,33.1699
1744,27,25
1744,11,28.5836
1745,14,30
1745,20,35.5836
1746,24,29
1746,24,35.4247
1746,24,40.5123
1746,24,42.5151
1746,19,43.5151
1747,13,28
1747,19,33.7534
1748,74,22
1748,44,24.7479
1748,31,28.4986
1748,31,29.5014
1752,33,22
1752,6,25.589
1752,6,26.589
1753,33,24
1753,67,25.1726
1754,77,29
1754,7,30
1754,7,32.9178
1764,19,29
1764,17,34.2548
1767,33,30
1767,54,32.1671
1767,6,34.4219
1767,82,37.3397
1767,19,44.3452
1769,44,28
1769,24,30.337
1773,77,30
1773,66,33.3342
1773,13,34.337
1774,54,29
1774,33,29.9178
1774,33,32.7507
1774,33,37.9233
1775,13,22
1775,77,24
1779,15,24
1779,17,30.0055
1780,28,25
1780,6,25.663
1780,77,26
1781,65,25
1781,55,25.4192
1782,26,31
1782,24,31.4137
1782,24,36.4164
1782,24,41.1671
1783,24,22
1783,24,26.674
1783,24,29.0055
1783,77,30.8438
1783,77,31.5096
1783,77,33.0932
1784,3,29
1784,19,31.0027
1785,44,28
1785,76,30.6685
1786,35,28
1786,77,37.0082
1786,77,39.0082
1786,77,41.2575
1790,54,26
1790,44,32.2521
1790,44,36.0082
1791,21,30
1791,14,33.4986
1792,60,26
1792,13,28.4192
1792,13,29
1795,6,29
1795,6,31.6685
1795,6,32.6685
1795,65,34.5863
1799,21,26
1799,24,31.0027
1799,24,35.0904
1801,56,22
1801,16,27.1699
1802,24,26
1802,44,26.337
1802,81,30.0027
1806,77,28
1806,19,29.0849
1806,19,31.4219
1806,19,33.8356
1809,10,29
1809,6,31.4219
1809,33,35.5863
1810,9,22
1810,33,27.2548
1810,11,30.3425
1812,5,24
1812,11,25.6658
1813,21,30
1813,38,33.0877
1814,63,26
1814,24,31.7507
1815,72,26
1815,49,27.1699
1815,49,28.9205
1815,49,31.6767
1819,33,26
1819,19,29.7507
1819,17,31.9178
1820,40,28
1820,77,32.7507
1820,77,35.1671
1822,77,26
1822,3,29.7507
1823,43,24
1823,16,25.7479
1823,17,27.3342
1826,8,30
1826,28,31.5014
1828,60,28
1828,24,28.7479
1830,19,25
1830,33,25.589
1830,19,28.2521
1837,44,22
1837,24,27.4164
1838,19,26
1838,19,26.8329
1838,17,27.6685
1839,50,22
1839,65,22.9178
1841,51,24
1841,3,25
1841,33,26.1671
1842,81,31
1842,19,32.0849
1843,19,30
1843,19,31.4986
1843,4,32.5836
1845,67,22
1845,13,24.5836
1846,33,31
1846,44,31.9233
1846,16,33.5863
1848,6,28
1848,6,31.2493
1848,6,31.5836
1848,6,34.5014
1848,33,35.3342
1849,27,29
1849,2,33.4137
1850,24,24
1850,24,38.3452
1852,65,31
1852,7,31.8329
1852,7,32.1671
1854,33,28
1854,33,36.2575
1854,33,38.0082
1854,75,41.5918
1854,6,43.1781
1856,6,22
1856,65,22.8329
1859,19,31
1859,31,33.7507
1859,19,34.6658
1862,77,31
1862,19,38.0055
1862,11,43.7562
1862,11,45.926
1863,13,29
1863,19,31.4959
1865,60,22
1865,53,23.6685
1866,18,29
1866,24,30.7507
1866,18,31.0027
1867,33,22
1867,33,28.0877
1867,81,34.5041
1867,81,35.0082
1867,81,35.337
1868,16,25
1868,33,27.0027
1868,33,28.5014
1868,75,29.4164
1869,14,29
1869,6,30.4986
1870,15,22
1870,19,26.5014
1877,11,24
1877,11,25
1877,33,27.9205
1877,33,29.2548
1879,72,29
1879,33,36.1671
1881,33,28
1881,11,29.1616
1881,24,30.3288
1881,6,32.8356
1882,13,24
1882,6,24.663
1883,19,31
1883,7,32.0027
1883,13,32.674
1885,31,24
1885,31,24.5863
1885,31,26.0027
1885,31,26.7507
1885,31,28.2548
1885,69,29.4219
1887,13,25
1887,44,26.6658
1887,44,28.8356
1887,44,31.3397
1888,21,24
1888,44,27.0027
1889,33,25
1889,33,29.1699
1889,65,32.0877
1892,24,29
1892,6,36.0055
1892,6,37.0055
1892,6,39.0082
1892,6,42.7589
1892,6,45.5945
1892,33,51.4301
1892,33,51.7644
1893,28,22
1893,56,25
1893,16,28.674
1893,22,31.8438
1894,6,28
1894,17,28.7562
1895,13,24
1895,19,27.0027
1896,33,31
1896,33,32.1671
1896,33,33.5836
1896,6,38.5041
1896,69,40.8384
1901,56,28
1901,44,34.7562
1902,24,24
1902,64,25.1699
1902,64,26.5041
1906,64,30
1906,33,31.8329
1907,41,30
1907,17,30.337
1907,17,30.7507
1907,4,32.5014
1908,77,25
1908,45,28.0877
1909,33,28
1909,19,28.8356
1909,11,30.0027
1910,80,28
1910,33,29.2521
1910,4,30.2521
1911,30,28
1911,11,32.2493
1913,27,28
1913,60,32.8356
1914,33,22
1914,33,22.4986
1914,33,24.6658
1914,81,25.3342
1914,19,25.6685
1914,33,28.2493
1915,24,26
1915,21,27.0795
1915,21,30.2493
1917,35,31
1917,81,33.3342
1917,81,34.8356
1917,69,37.337
1920,6,29
1920,33,30.7507
1921,24,31
1921,16,36.4986
1921,21,40.5014
1927,44,31
1927,44,35.0027
1927,44,42.0082
1927,33,45.5973
1929,13,29
1929,33,31.1699
1931,77,26
1931,77,30.4219
1931,41,31.4219
1933,19,30
1933,19,32.9178
1933,17,33.5041
1933,17,35.5918
1938,44,30
1938,31,32.8356
1938,31,34.0027
1939,56,24
1939,44,29.1726
1939,24,30.2548
1939,6,34.3425
1941,2,25
1941,2,27.4137
1941,31,38.8411
1943,19,28
1943,13,29.589
1946,33,24
1946,19,25.7507
1946,19,28.4219
1947,62,26
1947,5,27.6658
1948,33,24
1948,58,26.1671
1951,53,28
1951,14,28.6658
1952,53,30
1952,3,30.3342
1953,14,29
1953,81,30.4192
1955,27,22
1955,33,23.663
1955,75,24.7479
1956,33,29
1956,33,33.4219
1956,31,39.0877
1963,6,29
1963,44,30.2521
1963,44,32.2521
1964,44,22
1964,44,26.9205
1964,44,30.5041
1964,44,34.7589
1964,17,37.8411
1966,24,30
1966,18,30.9151
1966,14,32.9178
1966,18,33.9178
1966,18,34.9178
1967,14,22
1967,14,23.5863
1968,13,31
1968,47,36.0055
1968,18,39.0055
1968,6,43.0082
1968,31,45.011
1968,41,47.011
1969,13,29
1969,69,31.9151
1970,28,22
1970,47,23.5836
1972,64,25
1972,11,30.589
1973,24,24
1973,62,25.3342
1975,15,24
1975,19,30.2575
1975,19,34.0932
1978,33,31
1978,5,32.5041
1979,51,31
1979,44,32.2521
1979,44,35.9178
1979,44,37.0877
1980,35,30
1980,77,32.9205
1980,19,33.8356
1980,19,34.1726
1980,19,35.8384
1985,81,31
1985,69,32.1671
1986,35,29
1986,11,29.589
1986,11,30
1986,19,31.589
1988,19,29
1988,7,30.5836
1990,24,26
1990,81,29.0877
1992,62,31
1992,11,33.3397
1993,36,29
1993,19,32.9178
1993,19,36.9205
1994,18,26
1994,18,26.5836
1994,44,27.6685
1995,59,22
1995,31,23.5863
1996,24,29
1996,33,34.674
1996,33,40.1753
1996,33,45.3479
1997,33,28
1997,33,28.9205
1997,33,31.0027
1997,33,31.8356
1997,77,34.4247
1998,33,28
1998,45,28.9205
2000,45,30
2000,17,32.1671
2005,62,30
2005,77,30.7507
2006,19,31
2006,77,33.8356
2006,77,34.8356
2006,77,35.7589
2009,33,26
2009,24,26.8329
2014,40,24
2014,24,24.337
2015,17,24
2015,17,24.2521
2015,69,28.0027
2016,6,28
2016,23,28.7534
2019,11,31
2019,5,31.8329
2020,59,31
2020,44,34.9205
2021,38,28
2021,49,29.7507
2021,49,31.9178
2022,33,25
2022,34,25.4959
2026,77,24
2026,19,24.1671
2027,3,30
2027,33,32.8329
2027,33,34.5918
2028,18,24
2028,19,24.3288
2029,18,26
2029,6,26.5808
2032,24,25
2032,33,27.337
2032,33,29.8356
2032,33,33.0055
2034,33,26
2034,33,27.5808
2034,3,29.3397
2034,3,31.0027
2035,28,30
2035,33,30.5836
2035,33,31.4986
2036,24,22
2036,18,23.4192
2036,19,25.0877
2036,19,27.7507
2036,19,30.2575
2036,19,30.9205
2040,16,24
2040,24,27.9205
2040,24,29.2575
2040,14,30.7616
2043,33,31
2043,81,33
2043,52,34.6685
2044,36,30
2044,22,31.337
2047,24,30
2047,24,34.0849
2049,77,24
2049,80,26.2521
2049,17,27.5041
2050,22,25
2050,11,25.5041
2051,33,29
2051,33,31.8356
2051,6,33.2548
2052,11,28
2052,5,29.5041
2053,33,28
2053,33,31.2521
2053,81,38.4247
2053,11,39.4274
2053,11,41.7616
2056,67,31
2056,6,32.8329
2056,17,34.9178
2057,2,28
2057,24,32.0849
2062,35,30
2062,35,32.0027
2062,19,33.0027
2062,33,34.2548
2063,33,30
2063,33,31.7479
2063,31,33.5836
2065,80,29
2065,80,30.5041
2065,80,31.5068
2065,32,33.3397
2066,33,28
2066,33,31.0027
2066,33,32.0027
2066,62,36.0055
2067,28,25
2067,64,26.6685
2067,64,29.0027
2067,64,29.7507
2072,40,31
2072,45,35.2548
2072,45,36.5068
2074,22,31
2074,33,31.663
2081,33,29
2081,6,50.2658
2083,47,24
2083,47,24.2521
2083,19,29.3397
2084,33,24
2084,6,40.5151
2088,66,25
2088,19,27.1726
2088,19,29.1726
2091,6,29
2091,33,36.7534
2097,55,25
2097,55,29.7534
2097,19,30.2548
2098,13,25
2098,44,26.1671
2100,21,31
2100,24,33.0822
2101,33,31
2101,11,33.0027
2101,48,35.7562
2101,62,37.0055
2102,30,30
2102,11,32.6658
2103,7,26
2103,6,26.9151
2105,35,31
2105,5,35.0027
2106,7,29
2106,14,30.1671
2109,18,31
2109,6,31.7507
2109,44,32.5068
2109,44,34.4219
2109,33,37.1726
2110,28,25
2110,75,28.2548
2110,75,31.2548
2111,33,31
2111,19,36.3425
2112,19,30
2112,11,37.1726
2113,24,29
2113,24,31.0877
2113,19,39.674
2116,77,24
2116,55,25.5863
2116,55,26
2116,55,28.2548
2117,19,30
2117,19,30.9178
2117,77,32.1699
2119,75,26
2119,75,27.0849
2119,38,28.9205
2119,19,30.4219
2120,35,26
2120,77,27
2120,77,30.4219
2120,77,33.2548
2120,33,34.0055
2120,33,34.5068
2120,33,37.7562
2122,24,26
2122,24,38.6795
2122,76,43.263
2126,19,25
2126,19,26.2493
2126,33,26.7534
2126,19,28.0027
2126,19,30.5041
2129,33,28
2129,33,31.1699
2129,33,32.8356
2129,81,38.7562
2130,49,31
2130,73,32.5041
2131,74,31
2131,65,32.4959
2131,65,33.4959
2133,24,31
2133,24,33
2133,6,37.589
2133,6,42.3397
2134,30,28
2134,36,29.5863
2134,36,30.7562
2134,36,31.7562
2134,36,33.9205
2135,24,28
2135,28,29
2135,28,30.1671
2136,24,28
2136,75,35.1726
2138,44,30
2138,19,30.6658
2138,17,31.337
2138,33,32.0027
2138,17,33.0027
2140,31,30
2140,69,34.8329
2141,33,24
2141,28,25.8356
2141,28,29.5863
2143,19,25
2143,77,25.5863
2144,33,25
2144,56,25.9178
2144,33,27.1699
2144,75,32.1753
2144,21,32.7562
2144,44,34.1753
2146,7,29
2146,17,29.4192
2146,17,31
2147,58,29
2147,16,32.9178
2147,58,33.4986
2152,31,25
2152,31,27.4959
2152,7,28.1671
2153,60,25
2153,60,27
2153,8,27.4192
2155,18,25
2155,8,30.5836
2155,8,36.589
2157,33,26
2157,31,30.9205
2157,65,32.9233
2157,19,34.8384
2158,19,30
2158,19,31
2158,55,31.5863
2158,66,33.2548
2160,33,31
2160,31,34.0027
2160,31,35.6658
2160,31,36.4986
2161,9,28
2161,9,33.6685
2161,9,35.6712
2161,75,36.8384
2161,33,37.7534
2162,74,31
2162,17,32.8356
2162,74,33.0877
2162,17,33.9178
2164,15,30
2164,15,30.8301
2164,24,36.2521
2164,24,37.0849
2170,58,25
2170,55,25.8356
2170,33,28.337
2170,33,31.0055
2171,77,25
2171,33,27
2175,18,24
2175,36,30.1699
2176,59,31
2176,58,34.0822
2176,14,35.1699
2176,14,37.7562
2177,33,26
2177,18,26.2521
2177,33,27.4192
2177,33,31.8384
2177,65,34.0904
